CapIQ_Ticker,Pure_Ticker,CIK,Tag,Period,Value,Form,Filed_Date
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentCarryingAmount,CY2025Q4I,2001048000,10-Q,2026-05-06
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentCarryingAmount,CY2026Q1I,1876000000,10-Q,2026-05-06
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2022Q3I,2285000000,10-Q,2022-11-03
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2022Q4I,2238829000,10-K,2024-02-26
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2023Q1I,2180000000,10-Q,2023-05-02
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2023Q2I,2180000000,10-Q,2023-08-02
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2023Q3I,2180000000,10-Q,2023-11-07
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2023Q4I,2447000000,10-Q,2025-05-12
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2024Q1I,2492000000,10-Q,2024-05-07
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2024Q2I,2492000000,10-Q,2024-08-07
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2024Q3I,2492000000,10-Q,2024-11-07
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2024Q4I,2447000000,10-K,2026-02-26
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2025Q1I,2496000000,10-Q,2025-05-12
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2025Q2I,2496000000,10-Q,2025-08-11
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2025Q3I,2496000000,10-Q,2025-11-06
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2025Q4I,2670000000,10-Q,2026-05-06
NasdaqGS:MFIC,MFIC,0001278752,DebtInstrumentFaceAmount,CY2026Q1I,2670000000,10-Q,2026-05-06
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2022Q4I,1532254000,10-K,2024-03-01
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2023Q1I,1592259000,10-Q,2023-05-10
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2023Q2I,1562259000,10-Q,2023-08-09
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2023Q3I,1725252000,10-Q,2023-11-02
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2023Q4I,1502263000,10-K,2025-02-27
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2024Q1I,1492257000,10-Q,2024-05-09
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2024Q2I,1675474000,10-Q,2024-08-08
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2024Q3I,1841987000,10-Q,2024-11-07
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2024Q4I,1983401000,10-K,2026-02-26
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2025Q1I,2013588000,10-Q,2025-05-08
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2025Q2I,2054188000,10-Q,2025-08-07
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2025Q3I,2078120000,10-Q,2025-11-06
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2025Q4I,2093153000,10-Q,2026-05-07
NYSE:MSDL,MSDL,0001782524,DebtInstrumentCarryingAmount,CY2026Q1I,2064010000,10-Q,2026-05-07
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2022Q4I,2275000000,10-K,2024-03-01
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2023Q1I,2420000000,10-Q,2023-05-10
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2023Q2I,2420000000,10-Q,2023-08-09
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2023Q3I,2420000000,10-Q,2023-11-02
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2023Q4I,2420000000,10-K,2025-02-27
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2024Q1I,2420000000,10-Q,2024-05-09
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2024Q2I,2950000000,10-Q,2024-08-08
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2024Q3I,2950000000,10-Q,2024-11-07
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2024Q4I,2950000000,10-K,2026-02-26
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2025Q1I,3100000000,10-Q,2025-05-08
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2025Q2I,3175000000,10-Q,2025-08-07
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2025Q3I,3484000000,10-Q,2025-11-06
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2025Q4I,3484000000,10-Q,2026-05-07
NYSE:MSDL,MSDL,0001782524,DebtInstrumentFaceAmount,CY2026Q1I,3484000000,10-Q,2026-05-07
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2022Q4I,471688000,10-K,2024-03-08
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2023Q1I,473688000,10-Q,2023-05-12
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2023Q2I,487688000,10-Q,2023-08-11
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2023Q3I,506688000,10-Q,2023-11-13
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2023Q4I,485688000,10-K,2025-03-20
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2024Q1I,504688000,10-Q,2024-05-15
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2024Q2I,551688000,10-Q,2024-08-14
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2024Q4I,565688000,10-K,2026-02-27
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2025Q1I,570688000,10-Q,2025-05-13
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2025Q2I,539000000,10-Q,2025-08-14
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2025Q3I,529000000,10-Q,2025-11-14
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2025Q4I,603000000,10-Q,2026-05-08
NYSE:MSIF,MSIF,0001535778,DebtInstrumentCarryingAmount,CY2026Q1I,650000000,10-Q,2026-05-08
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2022Q3I,75000000,10-Q,2022-11-09
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2022Q4I,75000000,10-K,2024-03-14
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2023Q1I,75000000,10-Q,2023-05-10
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2023Q2I,75000000,10-Q,2023-08-09
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2023Q3I,75000000,10-Q,2023-11-09
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2023Q4I,75000000,10-K,2025-03-12
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2024Q1I,75000000,10-Q,2024-05-09
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2024Q2I,75000000,10-Q,2024-08-08
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2024Q3I,49746600,10-Q,2024-11-08
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2024Q4I,44667400,10-K,2026-03-11
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2025Q1I,39667650,10-Q,2025-05-07
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2025Q2I,39667650,10-Q,2025-08-07
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2025Q3I,39667650,10-Q,2025-11-06
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2025Q4I,35829825,10-Q,2026-05-06
NasdaqGS:NSLR,NSLR,0001509470,DebtInstrumentFaceAmount,CY2026Q1I,35829825,10-Q,2026-05-06
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2022Q3I,300000000,10-Q,2022-11-08
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2022Q4I,300000000,10-K,2023-02-27
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2023Q1I,300000000,10-Q,2023-05-08
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2023Q2I,300000000,10-Q,2023-08-02
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2023Q3I,300000000,10-Q,2023-11-02
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2023Q4I,300000000,10-K,2024-02-26
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2024Q1I,300000000,10-Q,2024-05-01
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2024Q2I,300000000,10-Q,2024-07-31
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2024Q3I,300000000,10-Q,2024-10-30
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2024Q4I,300000000,10-K,2025-02-26
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2025Q1I,262500000,10-Q,2025-05-05
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2025Q2I,262500000,10-Q,2025-08-04
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2025Q3I,196205000,10-Q,2025-11-03
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2025Q4I,196205000,10-K,2026-02-24
NasdaqGS:NMFC,NMFC,0001496099,DebtInstrumentFaceAmount,CY2026Q1I,169255000,10-Q,2026-05-04
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2022Q4I,967000000,10-K,2024-02-27
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2023Q1I,967000000,10-Q,2023-05-05
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2023Q2I,1152000000,10-Q,2023-08-04
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2023Q3I,1102000000,10-Q,2023-10-30
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2023Q4I,1167000000,10-K,2025-02-27
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q1I,1257000000,10-Q,2024-05-09
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q2I,1322000000,10-Q,2024-08-07
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q3I,1396714000,10-Q,2024-11-07
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q4I,1321179000,10-K,2026-02-26
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2025Q1I,1375043000,10-Q,2025-05-08
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2025Q2I,1374507000,10-Q,2025-08-06
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2025Q3I,1373814000,10-Q,2025-11-04
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2025Q4I,1373119000,10-Q,2026-05-07
NYSE:NCDL,NCDL,0001737924,LineOfCreditFacilityMaximumBorrowingCapacity,CY2026Q1I,1372425000,10-Q,2026-05-07
NasdaqGS:OFS,OFS,0001487918,DebtInstrumentCarryingAmount,CY2022Q4I,335620000,10-K,2023-03-03
NasdaqGS:OFS,OFS,0001487918,DebtInstrumentCarryingAmount,CY2023Q4I,302420000,10-K,2024-03-05
NasdaqGS:OFS,OFS,0001487918,DebtInstrumentCarryingAmount,CY2024Q4I,248350000,10-K,2025-03-04
NasdaqGS:OFS,OFS,0001487918,DebtInstrumentCarryingAmount,CY2025Q2I,243400000,10-Q,2025-08-01
NasdaqGS:OFS,OFS,0001487918,DebtInstrumentCarryingAmount,CY2025Q3I,239200000,10-Q,2025-10-31
NasdaqGS:OFS,OFS,0001487918,DebtInstrumentCarryingAmount,CY2025Q4I,220450000,10-K,2026-03-03
NasdaqGS:OFS,OFS,0001487918,DebtInstrumentCarryingAmount,CY2026Q1I,202450000,10-Q,2026-05-01
NasdaqGS:OXSQ,OXSQ,0001259429,DebtInstrumentFaceAmount,CY2023Q4I,1000,10-K,2024-03-19
NasdaqGS:OXSQ,OXSQ,0001259429,DebtInstrumentFaceAmount,CY2024Q4I,1000,10-K,2025-03-05
NasdaqGS:OXSQ,OXSQ,0001259429,DebtInstrumentFaceAmount,CY2025Q4I,1000,10-K,2026-03-06
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentCarryingAmount,CY2023Q3I,84253000,10-Q,2024-08-06
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentCarryingAmount,CY2024Q2I,85295000,10-Q,2024-08-06
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2022Q3I,80022000,10-Q,2023-02-09
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2022Q4I,80022000,10-Q,2023-02-09
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2023Q3I,85942000,10-Q,2024-08-06
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2024Q2I,86734000,10-Q,2024-08-06
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2024Q3I,137234000,10-K,2025-12-12
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2025Q1I,138761000,10-Q,2025-05-07
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2025Q2I,146153000,10-Q,2025-08-06
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2025Q3I,149153000,10-Q,2026-05-05
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2025Q4I,147492000,10-Q,2026-02-09
NasdaqGM:PFX,PFX,0001490349,DebtInstrumentFaceAmount,CY2026Q1I,147492000,10-Q,2026-05-05
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2022Q2I,2769156000,10-K,2023-09-08
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2022Q3I,2670175000,10-Q,2022-11-09
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2022Q4I,2623873000,10-Q,2023-02-08
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2023Q1I,2481277000,10-Q,2023-05-09
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2023Q2I,2610216000,10-K,2024-08-28
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2023Q4I,2492464000,10-Q,2024-02-08
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2024Q1I,2505497000,10-Q,2024-05-08
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2024Q2I,2454992000,10-K,2025-08-26
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2024Q3I,2294376000,10-Q,2024-11-08
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2024Q4I,2077796000,10-Q,2025-02-10
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2025Q1I,2045808000,10-Q,2025-05-08
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2025Q2I,2103554000,10-Q,2026-05-07
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2025Q3I,1935415000,10-Q,2025-11-06
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2025Q4I,1868140000,10-Q,2026-02-09
NasdaqGS:PSEC,PSEC,0001287032,DebtInstrumentCarryingAmount,CY2026Q1I,1751091000,10-Q,2026-05-07
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2017Q4I,0,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2018Q4I,59500000,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2019Q4I,61000000,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2020Q4I,99000000,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2021Q4I,81000000,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2022Q3I,345500000,10-Q,2022-11-03
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2022Q4I,559250000,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2023Q4I,519250000,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2024Q4I,558250000,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentCarryingAmount,CY2025Q4I,437250000,10-K,2026-03-12
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentFaceAmount,CY2021Q4I,370000000,10-Q,2022-11-03
NasdaqGS:RWAY,RWAY,0001653384,DebtInstrumentFaceAmount,CY2022Q3I,595500000,10-Q,2022-11-03
NYSE:SAR,SAR,0001377936,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q1I,25000000,10-K,2024-05-06
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2013Q1I,48300000,10-Q,2023-07-10
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2018Q4I,20000000,10-Q,2023-07-10
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2019Q4I,74450000,10-K,2023-05-02
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2021Q1I,74450000,10-K,2023-05-02
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2022Q2I,43100000,10-K,2023-05-02
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2022Q3I,402100000,10-K,2025-05-07
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2023Q1I,10000000,10-K,2023-05-02
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2023Q3I,74450000,10-Q,2023-10-10
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2023Q4I,74450000,10-Q,2024-01-09
NYSE:SAR,SAR,0001377936,DebtInstrumentFaceAmount,CY2025Q2I,5000000,10-Q,2026-01-07
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2021Q4I,1213932000,10-K,2023-02-16
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2022Q3I,1536831000,10-Q,2022-11-01
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2022Q4I,1516828000,10-K,2024-02-15
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2023Q1I,1629389000,10-Q,2023-05-08
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2023Q2I,1698284000,10-Q,2023-08-03
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2023Q3I,1705747000,10-Q,2023-11-02
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2023Q4I,1837159000,10-K,2025-02-13
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2024Q1I,1877871000,10-Q,2024-05-01
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2024Q2I,1785042000,10-Q,2024-07-31
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2024Q3I,1907480000,10-Q,2024-11-05
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2024Q4I,1954058000,10-K,2026-02-12
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2025Q1I,1889155000,10-Q,2025-04-30
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2025Q2I,1757117000,10-Q,2025-07-30
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2025Q3I,1858673000,10-Q,2025-11-04
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2025Q4I,1763915000,10-Q,2026-05-05
NYSE:TSLX,TSLX,0001508655,DebtInstrumentCarryingAmount,CY2026Q1I,1827432000,10-Q,2026-05-05
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2021Q4I,2407490000,10-K,2023-02-16
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2022Q3I,2382500000,10-Q,2022-11-01
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2022Q4I,2382500000,10-K,2024-02-15
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2023Q1I,2232500000,10-Q,2023-05-08
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2023Q2I,2357500000,10-Q,2023-08-03
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2023Q3I,2657500000,10-Q,2023-11-02
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2023Q4I,2657500000,10-K,2025-02-13
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2024Q1I,2982500000,10-Q,2024-05-01
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2024Q2I,2997500000,10-Q,2024-07-31
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2024Q3I,2997500000,10-Q,2024-11-05
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2024Q4I,2650000000,10-K,2026-02-12
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2025Q1I,2925000000,10-Q,2025-04-30
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2025Q2I,2925000000,10-Q,2025-07-30
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2025Q3I,2925000000,10-Q,2025-11-04
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2025Q4I,2925000000,10-Q,2026-05-05
NYSE:TSLX,TSLX,0001508655,DebtInstrumentFaceAmount,CY2026Q1I,2925000000,10-Q,2026-05-05
NasdaqGS:SLRC,SLRC,0001418076,LineOfCreditFacilityMaximumBorrowingCapacity,CY2024Q3I,30000000,10-Q,2026-05-05
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2021Q4I,1093200000,10-Q,2023-08-08
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2022Q2I,1006600000,10-Q,2022-08-02
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2022Q3I,1156200000,10-Q,2022-11-02
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2022Q4I,1093200000,10-K,2024-02-27
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2023Q1I,1122200000,10-Q,2023-05-10
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2023Q2I,1219200000,10-Q,2023-08-08
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2023Q3I,1197750000,10-Q,2023-11-07
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2023Q4I,1183250000,10-K,2025-02-25
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2024Q1I,1162250000,10-Q,2024-05-08
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2024Q2I,1158850000,10-Q,2024-08-07
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2024Q3I,1111827000,10-Q,2024-11-06
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2024Q4I,1041093000,10-K,2026-02-24
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2025Q1I,1048260000,10-Q,2025-05-07
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2025Q2I,1181260000,10-Q,2025-08-05
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2025Q3I,1147436000,10-Q,2025-11-04
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2025Q4I,1154436000,10-Q,2026-05-05
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentCarryingAmount,CY2026Q1I,1145443000,10-Q,2026-05-05
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2021Q4I,818500000,10-K,2023-02-28
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2022Q2I,1006600000,10-Q,2022-08-02
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2022Q3I,1156200000,10-Q,2022-11-02
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2022Q4I,1093200000,10-K,2024-02-27
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2023Q1I,1122200000,10-Q,2023-05-10
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2023Q2I,1219200000,10-Q,2023-08-08
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2023Q3I,1197750000,10-Q,2023-11-07
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2023Q4I,1183250000,10-K,2025-02-25
NasdaqGS:SLRC,SLRC,0001418076,DebtInstrumentFaceAmount,CY2024Q1I,1162250000,10-Q,2024-05-08
